854,'moranpa01',1917,'PHI',667,'NL',1,155,87,65,2,'N'
855,'callani01',1917,'PIT',668,'NL',1,61,20,40,8,'N'
856,'wagneho01',1917,'PIT',668,'NL',2,5,1,4,8,'Y'
857,'bezdehu99',1917,'PIT',668,'NL',3,91,30,59,8,'N'
858,'huggimi01',1917,'SLN',670,'NL',1,154,82,70,3,'N'
859,'barroed99',1918,'BOS',672,'AL',1,126,75,51,1,'N'
860,'rowlapa99',1918,'CHA',675,'AL',1,124,57,67,6,'N'
861,'fohlle01',1918,'CLE',678,'AL',1,129,73,54,2,'N'
862,'jennihu01',1918,'DET',679,'AL',1,128,55,71,7,'Y'
863,'huggimi01',1918,'NYA',681,'AL',1,126,60,63,4,'N'
864,'mackco01',1918,'PHA',682,'AL',1,130,52,76,8,'N'
865,'jonesfi01',1918,'SLA',685,'AL',1,46,22,24,5,'N'
866,'austiji01',1918,'SLA',685,'AL',2,16,7,9,5,'Y'
867,'burkeji01',1918,'SLA',685,'AL',3,61,29,31,5,'N'
868,'griffcl01',1918,'WS1',687,'AL',1,130,72,56,3,'N'
869,'robinwi01',1918,'BRO',673,'NL',1,127,57,69,5,'N'
870,'stallge01',1918,'BSN',674,'NL',1,124,53,71,7,'N'
871,'mitchfr01',1918,'CHN',676,'NL',1,131,84,45,1,'N'
872,'mathech01',1918,'CIN',677,'NL',1,120,61,57,3,'N'
873,'grohhe01',1918,'CIN',677,'NL',2,10,7,3,3,'Y'
874,'mcgrajo01',1918,'NY1',680,'NL',1,124,71,53,2,'N'
875,'moranpa01',1918,'PHI',683,'NL',1,125,55,68,6,'N'
876,'bezdehu99',1918,'PIT',684,'NL',1,126,65,60,4,'N'
877,'hendrja01',1918,'SLN',686,'NL',1,133,51,78,8,'N'
878,'barroed99',1919,'BOS',688,'AL',1,138,66,71,6,'N'
879,'gleaski01',1919,'CHA',691,'AL',1,140,88,52,1,'N'
880,'fohlle01',1919,'CLE',694,'AL',1,78,44,34,2,'N'
881,'speaktr01',1919,'CLE',694,'AL',2,61,40,21,2,'Y'
882,'jennihu01',1919,'DET',695,'AL',1,140,80,60,4,'N'
883,'huggimi01',1919,'NYA',697,'AL',1,141,80,59,3,'N'
884,'mackco01',1919,'PHA',698,'AL',1,140,36,104,8,'N'
885,'burkeji01',1919,'SLA',701,'AL',1,140,67,72,5,'N'
886,'griffcl01',1919,'WS1',703,'AL',1,142,56,84,7,'N'
887,'robinwi01',1919,'BRO',689,'NL',1,141,69,71,5,'N'
888,'stallge01',1919,'BSN',690,'NL',1,140,57,82,6,'N'
889,'mitchfr01',1919,'CHN',692,'NL',1,140,75,65,3,'N'
890,'moranpa01',1919,'CIN',693,'NL',1,140,96,44,1,'N'
891,'mcgrajo01',1919,'NY1',696,'NL',1,140,87,53,2,'N'
892,'coombja01',1919,'PHI',699,'NL',1,63,18,44,8,'N'
893,'cravaga01',1919,'PHI',699,'NL',2,75,29,46,8,'Y'
894,'bezdehu99',1919,'PIT',700,'NL',1,139,71,68,4,'N'
895,'rickebr01',1919,'SLN',702,'NL',1,138,54,83,7,'N'
896,'barroed99',1920,'BOS',704,'AL',1,154,72,81,5,'N'
897,'gleaski01',1920,'CHA',707,'AL',1,154,96,58,2,'N'
898,'speaktr01',1920,'CLE',710,'AL',1,154,98,56,1,'Y'
899,'jennihu01',1920,'DET',711,'AL',1,155,61,93,7,'N'
900,'huggimi01',1920,'NYA',713,'AL',1,154,95,59,3,'N'
901,'mackco01',1920,'PHA',714,'AL',1,156,48,106,8,'N'
902,'burkeji01',1920,'SLA',717,'AL',1,154,76,77,4,'N'
903,'griffcl01',1920,'WS1',719,'AL',1,153,68,84,6,'N'
904,'robinwi01',1920,'BRO',705,'NL',1,155,93,61,1,'N'
905,'stallge01',1920,'BSN',706,'NL',1,153,62,90,7,'N'
906,'mitchfr01',1920,'CHN',708,'NL',1,154,75,79,6,'N'
907,'moranpa01',1920,'CIN',709,'NL',1,154,82,71,3,'N'
908,'mcgrajo01',1920,'NY1',712,'NL',1,155,86,68,2,'N'
909,'cravaga01',1920,'PHI',715,'NL',1,153,62,91,8,'Y'
910,'gibsoge01',1920,'PIT',716,'NL',1,155,79,75,4,'N'
911,'rickebr01',1920,'SLN',718,'NL',1,155,75,79,5,'N'
912,'duffyhu01',1921,'BOS',720,'AL',1,154,75,79,5,'N'
913,'gleaski01',1921,'CHA',723,'AL',1,154,62,92,7,'N'
914,'speaktr01',1921,'CLE',726,'AL',1,154,94,60,2,'Y'
915,'cobbty01',1921,'DET',727,'AL',1,154,71,82,6,'Y'
916,'huggimi01',1921,'NYA',729,'AL',1,153,98,55,1,'N'
917,'mackco01',1921,'PHA',730,'AL',1,155,53,100,8,'N'
918,'fohlle01',1921,'SLA',733,'AL',1,154,81,73,3,'N'
919,'mcbrige01',1921,'WS1',735,'AL',1,154,80,73,4,'N'
920,'robinwi01',1921,'BRO',721,'NL',1,152,77,75,5,'N'
921,'mitchfr01',1921,'BSN',722,'NL',1,153,79,74,4,'N'
922,'eversjo01',1921,'CHN',724,'NL',1,96,41,55,7,'N'
923,'killebi01',1921,'CHN',724,'NL',2,57,23,34,7,'Y'
924,'moranpa01',1921,'CIN',725,'NL',1,153,70,83,6,'N'
925,'mcgrajo01',1921,'NY1',728,'NL',1,153,94,59,1,'N'
926,'donovbi01',1921,'PHI',731,'NL',1,87,25,62,8,'N'
927,'wilheka01',1921,'PHI',731,'NL',2,67,26,41,8,'Y'
928,'gibsoge01',1921,'PIT',732,'NL',1,154,90,63,2,'N'
929,'rickebr01',1921,'SLN',734,'NL',1,154,87,66,3,'N'
930,'duffyhu01',1922,'BOS',736,'AL',1,154,61,93,8,'N'
931,'gleaski01',1922,'CHA',739,'AL',1,155,77,77,5,'N'
932,'speaktr01',1922,'CLE',742,'AL',1,155,78,76,4,'Y'
933,'cobbty01',1922,'DET',743,'AL',1,155,79,75,3,'Y'
934,'huggimi01',1922,'NYA',745,'AL',1,154,94,60,1,'N'
935,'mackco01',1922,'PHA',746,'AL',1,155,65,89,7,'N'
936,'fohlle01',1922,'SLA',749,'AL',1,154,93,61,2,'N'
937,'milancl01',1922,'WS1',751,'AL',1,154,69,85,6,'Y'
938,'robinwi01',1922,'BRO',737,'NL',1,155,76,78,6,'N'
939,'mitchfr01',1922,'BSN',738,'NL',1,154,53,100,8,'N'
940,'killebi01',1922,'CHN',740,'NL',1,156,80,74,5,'N'
941,'moranpa01',1922,'CIN',741,'NL',1,156,86,68,2,'N'
942,'mcgrajo01',1922,'NY1',744,'NL',1,156,93,61,1,'N'
943,'wilheka01',1922,'PHI',747,'NL',1,154,57,96,7,'N'
944,'gibsoge01',1922,'PIT',748,'NL',1,65,32,33,3,'N'
945,'mckecbi01',1922,'PIT',748,'NL',2,90,53,36,3,'N'
946,'rickebr01',1922,'SLN',750,'NL',1,154,85,69,3,'N'
947,'chancfr01',1923,'BOS',752,'AL',1,154,61,91,8,'N'
948,'gleaski01',1923,'CHA',755,'AL',1,156,69,85,7,'N'
949,'speaktr01',1923,'CLE',758,'AL',1,153,82,71,3,'Y'
950,'cobbty01',1923,'DET',759,'AL',1,155,83,71,2,'Y'
951,'huggimi01',1923,'NYA',761,'AL',1,152,98,54,1,'N'
952,'mackco01',1923,'PHA',762,'AL',1,153,69,83,6,'N'
953,'fohlle01',1923,'SLA',765,'AL',1,103,52,49,5,'N'
954,'austiji01',1923,'SLA',765,'AL',2,51,22,29,5,'Y'
955,'bushdo01',1923,'WS1',767,'AL',1,155,75,78,4,'Y'
956,'robinwi01',1923,'BRO',753,'NL',1,155,76,78,6,'N'
957,'mitchfr01',1923,'BSN',754,'NL',1,155,54,100,7,'N'
958,'killebi01',1923,'CHN',756,'NL',1,154,83,71,4,'N'
959,'moranpa01',1923,'CIN',757,'NL',1,154,91,63,2,'N'
960,'mcgrajo01',1923,'NY1',760,'NL',1,153,95,58,1,'N'
961,'fletcar01',1923,'PHI',763,'NL',1,155,50,104,8,'N'
962,'mckecbi01',1923,'PIT',764,'NL',1,154,87,67,3,'N'
963,'rickebr01',1923,'SLN',766,'NL',1,154,79,74,5,'N'
964,'fohlle01',1924,'BOS',768,'AL',1,157,67,87,7,'N'
965,'eversjo01',1924,'CHA',771,'AL',1,21,10,11,6,'N'
966,'walshed01',1924,'CHA',771,'AL',2,3,1,2,6,'N'
967,'collied01',1924,'CHA',771,'AL',3,27,14,13,6,'Y'
968,'eversjo01',1924,'CHA',771,'AL',4,103,41,61,8,'N'
969,'speaktr01',1924,'CLE',774,'AL',1,153,67,86,6,'Y'
970,'cobbty01',1924,'DET',775,'AL',1,156,86,68,3,'Y'
971,'huggimi01',1924,'NYA',777,'AL',1,153,89,63,2,'N'
972,'mackco01',1924,'PHA',778,'AL',1,152,71,81,5,'N'
973,'sislege01',1924,'SLA',781,'AL',1,153,74,78,4,'Y'
974,'harribu01',1924,'WS1',783,'AL',1,156,92,62,1,'Y'
975,'robinwi01',1924,'BRO',769,'NL',1,154,92,62,2,'N'
976,'bancrda01',1924,'BSN',770,'NL',1,154,53,100,8,'Y'
977,'killebi01',1924,'CHN',772,'NL',1,154,81,72,5,'N'
978,'hendrja01',1924,'CIN',773,'NL',1,153,83,70,4,'N'
979,'mcgrajo01',1924,'NY1',776,'NL',1,29,16,13,1,'N'
980,'jennihu01',1924,'NY1',776,'NL',2,44,32,12,1,'N'
981,'mcgrajo01',1924,'NY1',776,'NL',3,81,45,35,1,'N'
982,'fletcar01',1924,'PHI',779,'NL',1,152,55,96,7,'N'
983,'mckecbi01',1924,'PIT',780,'NL',1,153,90,63,3,'N'
984,'rickebr01',1924,'SLN',782,'NL',1,154,65,89,6,'N'
985,'fohlle01',1925,'BOS',784,'AL',1,152,47,105,8,'N'
986,'collied01',1925,'CHA',787,'AL',1,154,79,75,5,'Y'
987,'speaktr01',1925,'CLE',790,'AL',1,155,70,84,6,'Y'
988,'cobbty01',1925,'DET',791,'AL',1,156,81,73,4,'Y'
989,'huggimi01',1925,'NYA',793,'AL',1,156,69,85,7,'N'
990,'mackco01',1925,'PHA',794,'AL',1,153,88,64,2,'N'
991,'sislege01',1925,'SLA',797,'AL',1,154,82,71,3,'Y'
992,'harribu01',1925,'WS1',799,'AL',1,152,96,55,1,'Y'
993,'robinwi01',1925,'BRO',785,'NL',1,153,68,85,7,'N'
994,'bancrda01',1925,'BSN',786,'NL',1,153,70,83,5,'Y'
995,'killebi01',1925,'CHN',788,'NL',1,75,33,42,8,'N'
996,'maranra01',1925,'CHN',788,'NL',2,53,23,30,8,'Y'
997,'gibsoge01',1925,'CHN',788,'NL',3,26,12,14,8,'N'
998,'hendrja01',1925,'CIN',789,'NL',1,153,80,73,3,'N'
999,'mcgrajo01',1925,'NY1',792,'NL',1,14,10,4,2,'N'
1000,'jennihu01',1925,'NY1',792,'NL',2,32,21,11,2,'N'
1001,'mcgrajo01',1925,'NY1',792,'NL',3,106,55,51,2,'N'
1002,'fletcar01',1925,'PHI',795,'NL',1,153,68,85,6,'N'
1003,'mckecbi01',1925,'PIT',796,'NL',1,153,95,58,1,'N'
1004,'rickebr01',1925,'SLN',798,'NL',1,38,13,25,4,'N'
1005,'hornsro01',1925,'SLN',798,'NL',2,115,64,51,4,'Y'
1006,'fohlle01',1926,'BOS',800,'AL',1,154,46,107,8,'N'
1007,'collied01',1926,'CHA',803,'AL',1,155,81,72,5,'Y'
1008,'speaktr01',1926,'CLE',806,'AL',1,154,88,66,2,'Y'
1009,'cobbty01',1926,'DET',807,'AL',1,157,79,75,6,'Y'
1010,'huggimi01',1926,'NYA',809,'AL',1,155,91,63,1,'N'
1011,'mackco01',1926,'PHA',810,'AL',1,150,83,67,3,'N'
1012,'sislege01',1926,'SLA',813,'AL',1,155,62,92,7,'Y'
1013,'harribu01',1926,'WS1',815,'AL',1,152,81,69,4,'Y'
1014,'robinwi01',1926,'BRO',801,'NL',1,155,71,82,6,'N'
1015,'bancrda01',1926,'BSN',802,'NL',1,153,66,86,7,'Y'
1016,'mccarjo99',1926,'CHN',804,'NL',1,155,82,72,4,'N'
1017,'hendrja01',1926,'CIN',805,'NL',1,157,87,67,2,'N'
1018,'mcgrajo01',1926,'NY1',808,'NL',1,151,74,77,5,'N'
1019,'fletcar01',1926,'PHI',811,'NL',1,152,58,93,8,'N'
1020,'mckecbi01',1926,'PIT',812,'NL',1,157,84,69,3,'N'
1021,'hornsro01',1926,'SLN',814,'NL',1,156,89,65,1,'Y'
1022,'carribi02',1927,'BOS',816,'AL',1,154,51,103,8,'N'
1023,'schalra01',1927,'CHA',819,'AL',1,153,70,83,5,'Y'
1024,'mccalja99',1927,'CLE',822,'AL',1,153,66,87,6,'N'
1025,'moriage02',1927,'DET',823,'AL',1,156,82,71,4,'N'
1026,'huggimi01',1927,'NYA',825,'AL',1,155,110,44,1,'N'
1027,'mackco01',1927,'PHA',826,'AL',1,155,91,63,2,'N'
1028,'howleda01',1927,'SLA',829,'AL',1,155,59,94,7,'N'
1029,'harribu01',1927,'WS1',831,'AL',1,157,85,69,3,'Y'
1030,'robinwi01',1927,'BRO',817,'NL',1,154,65,88,6,'N'
1031,'bancrda01',1927,'BSN',818,'NL',1,155,60,94,7,'Y'
1032,'mccarjo99',1927,'CHN',820,'NL',1,153,85,68,4,'N'
1033,'hendrja01',1927,'CIN',821,'NL',1,153,75,78,5,'N'
1034,'mcgrajo01',1927,'NY1',824,'NL',1,122,70,52,3,'N'
1035,'hornsro01',1927,'NY1',824,'NL',2,33,22,10,3,'Y'
1036,'mcinnst01',1927,'PHI',827,'NL',1,155,51,103,8,'Y'
1037,'bushdo01',1927,'PIT',828,'NL',1,156,94,60,1,'N'
1038,'ofarrbo01',1927,'SLN',830,'NL',1,153,92,61,2,'Y'
1039,'carribi02',1928,'BOS',832,'AL',1,154,57,96,8,'N'
1040,'schalra01',1928,'CHA',835,'AL',1,75,32,42,5,'Y'
1041,'blackle01',1928,'CHA',835,'AL',2,80,40,40,5,'N'
1042,'peckiro01',1928,'CLE',838,'AL',1,155,62,92,7,'N'
1043,'moriage02',1928,'DET',839,'AL',1,154,68,86,6,'N'
1044,'huggimi01',1928,'NYA',841,'AL',1,154,101,53,1,'N'
1045,'mackco01',1928,'PHA',842,'AL',1,153,98,55,2,'N'
1046,'howleda01',1928,'SLA',845,'AL',1,154,82,72,3,'N'
1047,'harribu01',1928,'WS1',847,'AL',1,155,75,79,4,'Y'
1048,'robinwi01',1928,'BRO',833,'NL',1,155,77,76,6,'N'
1049,'slattja01',1928,'BSN',834,'NL',1,31,11,20,7,'N'
1050,'hornsro01',1928,'BSN',834,'NL',2,122,39,83,7,'Y'
1051,'mccarjo99',1928,'CHN',836,'NL',1,154,91,63,3,'N'
1052,'hendrja01',1928,'CIN',837,'NL',1,153,78,74,5,'N'
1053,'mcgrajo01',1928,'NY1',840,'NL',1,155,93,61,2,'N'
1054,'shottbu01',1928,'PHI',843,'NL',1,152,43,109,8,'N'
1055,'bushdo01',1928,'PIT',844,'NL',1,152,85,67,4,'N'
1056,'mckecbi01',1928,'SLN',846,'NL',1,154,95,59,1,'N'
1057,'carribi02',1929,'BOS',848,'AL',1,155,58,96,8,'N'
1058,'blackle01',1929,'CHA',851,'AL',1,152,59,93,7,'Y'
1059,'peckiro01',1929,'CLE',854,'AL',1,152,81,71,3,'N'
1060,'harribu01',1929,'DET',855,'AL',1,155,70,84,6,'Y'
1061,'huggimi01',1929,'NYA',857,'AL',1,143,82,61,2,'N'
1062,'fletcar01',1929,'NYA',857,'AL',2,11,6,5,2,'N'
1063,'mackco01',1929,'PHA',858,'AL',1,151,104,46,1,'N'
1064,'howleda01',1929,'SLA',861,'AL',1,154,79,73,4,'N'
1065,'johnswa01',1929,'WS1',863,'AL',1,153,71,81,5,'N'
1066,'robinwi01',1929,'BRO',849,'NL',1,153,70,83,6,'N'
1067,'fuchsju99',1929,'BSN',850,'NL',1,154,56,98,8,'N'
1068,'mccarjo99',1929,'CHN',852,'NL',1,156,98,54,1,'N'
1069,'hendrja01',1929,'CIN',853,'NL',1,155,66,88,7,'N'
1070,'mcgrajo01',1929,'NY1',856,'NL',1,152,84,67,3,'N'
1071,'shottbu01',1929,'PHI',859,'NL',1,154,71,82,5,'N'
1072,'bushdo01',1929,'PIT',860,'NL',1,119,67,51,2,'N'
1073,'ensje01',1929,'PIT',860,'NL',2,35,21,14,2,'N'
1074,'southbi01',1929,'SLN',862,'NL',1,90,43,45,4,'Y'
1075,'streega01',1929,'SLN',862,'NL',2,1,1,0,4,'N'
1076,'mckecbi01',1929,'SLN',862,'NL',3,63,34,29,4,'N'
1077,'wagnehe01',1930,'BOS',864,'AL',1,154,52,102,8,'N'
1078,'bushdo01',1930,'CHA',867,'AL',1,154,62,92,7,'N'
1079,'peckiro01',1930,'CLE',870,'AL',1,154,81,73,4,'N'
1080,'harribu01',1930,'DET',871,'AL',1,154,75,79,5,'N'
1081,'shawkbo01',1930,'NYA',873,'AL',1,154,86,68,3,'N'
1082,'mackco01',1930,'PHA',874,'AL',1,154,102,52,1,'N'
1083,'killebi01',1930,'SLA',877,'AL',1,154,64,90,6,'N'
1084,'johnswa01',1930,'WS1',879,'AL',1,154,94,60,2,'N'
1085,'robinwi01',1930,'BRO',865,'NL',1,154,86,68,4,'N'
1086,'mckecbi01',1930,'BSN',866,'NL',1,154,70,84,6,'N'
1087,'mccarjo99',1930,'CHN',868,'NL',1,152,86,64,2,'N'
1088,'hornsro01',1930,'CHN',868,'NL',2,4,4,0,2,'Y'
1089,'howleda01',1930,'CIN',869,'NL',1,154,59,95,7,'N'
1090,'mcgrajo01',1930,'NY1',872,'NL',1,154,87,67,3,'N'
1091,'shottbu01',1930,'PHI',875,'NL',1,156,52,102,8,'N'
1092,'ensje01',1930,'PIT',876,'NL',1,154,80,74,5,'N'
1093,'streega01',1930,'SLN',878,'NL',1,154,92,62,1,'N'
1094,'collish01',1931,'BOS',880,'AL',1,153,62,90,6,'N'
1095,'bushdo01',1931,'CHA',883,'AL',1,156,56,97,8,'N'
1096,'peckiro01',1931,'CLE',886,'AL',1,155,78,76,4,'N'
1097,'harribu01',1931,'DET',887,'AL',1,154,61,93,7,'Y'
1098,'mccarjo99',1931,'NYA',889,'AL',1,155,94,59,2,'N'
1099,'mackco01',1931,'PHA',890,'AL',1,153,107,45,1,'N'
1100,'killebi01',1931,'SLA',893,'AL',1,154,63,91,5,'N'
1101,'johnswa01',1931,'WS1',895,'AL',1,156,92,62,3,'N'
1102,'robinwi01',1931,'BRO',881,'NL',1,153,79,73,4,'N'
1103,'mckecbi01',1931,'BSN',882,'NL',1,156,64,90,7,'N'
1104,'hornsro01',1931,'CHN',884,'NL',1,156,84,70,3,'Y'
1105,'howleda01',1931,'CIN',885,'NL',1,154,58,96,8,'N'
1106,'mcgrajo01',1931,'NY1',888,'NL',1,153,87,65,2,'N'
1107,'shottbu01',1931,'PHI',891,'NL',1,155,66,88,6,'N'
1108,'ensje01',1931,'PIT',892,'NL',1,155,75,79,5,'N'
1109,'streega01',1931,'SLN',894,'NL',1,154,101,53,1,'Y'
1110,'collish01',1932,'BOS',896,'AL',1,55,11,44,8,'N'
1111,'mcmanma01',1932,'BOS',896,'AL',2,99,32,67,8,'Y'
1112,'fonsele01',1932,'CHA',899,'AL',1,152,49,102,7,'Y'
1113,'peckiro01',1932,'CLE',902,'AL',1,153,87,65,4,'N'
1114,'harribu01',1932,'DET',903,'AL',1,153,76,75,5,'N'
1115,'mccarjo99',1932,'NYA',905,'AL',1,156,107,47,1,'N'
1116,'mackco01',1932,'PHA',906,'AL',1,154,94,60,2,'N'
1117,'killebi01',1932,'SLA',909,'AL',1,154,63,91,6,'N'
1118,'johnswa01',1932,'WS1',911,'AL',1,154,93,61,3,'N'
1119,'careyma01',1932,'BRO',897,'NL',1,154,81,73,3,'N'
1120,'mckecbi01',1932,'BSN',898,'NL',1,155,77,77,5,'N'
1121,'hornsro01',1932,'CHN',900,'NL',1,99,53,46,1,'Y'
1122,'grimmch01',1932,'CHN',900,'NL',2,55,37,18,1,'Y'
1123,'howleda01',1932,'CIN',901,'NL',1,155,60,94,8,'N'
1124,'mcgrajo01',1932,'NY1',904,'NL',1,40,17,23,6,'N'
1125,'terrybi01',1932,'NY1',904,'NL',2,114,55,59,6,'Y'
1126,'shottbu01',1932,'PHI',907,'NL',1,154,78,76,4,'N'
1127,'gibsoge01',1932,'PIT',908,'NL',1,154,86,68,2,'N'
1128,'streega01',1932,'SLN',910,'NL',1,156,72,82,6,'N'
1129,'mcmanma01',1933,'BOS',912,'AL',1,149,63,86,7,'Y'
1130,'fonsele01',1933,'CHA',915,'AL',1,151,67,83,6,'Y'
1131,'peckiro01',1933,'CLE',918,'AL',1,51,26,25,4,'N'
1132,'falkbi01',1933,'CLE',918,'AL',2,1,1,0,4,'N'
1133,'johnswa01',1933,'CLE',918,'AL',3,99,48,51,4,'N'
1134,'harribu01',1933,'DET',919,'AL',1,153,73,79,5,'N'
1135,'bakerde01',1933,'DET',919,'AL',2,2,2,0,5,'N'
1136,'mccarjo99',1933,'NYA',921,'AL',1,152,91,59,2,'N'
1137,'mackco01',1933,'PHA',922,'AL',1,152,79,72,3,'N'
1138,'killebi01',1933,'SLA',925,'AL',1,91,34,57,8,'N'
1139,'sothoal01',1933,'SLA',925,'AL',2,8,2,6,8,'N'
1140,'hornsro01',1933,'SLA',925,'AL',3,54,19,33,8,'Y'
1141,'cronijo01',1933,'WS1',927,'AL',1,153,99,53,1,'Y'
1142,'careyma01',1933,'BRO',913,'NL',1,157,65,88,6,'N'
1143,'mckecbi01',1933,'BSN',914,'NL',1,156,83,71,4,'N'
1144,'grimmch01',1933,'CHN',916,'NL',1,154,86,68,3,'Y'
1145,'bushdo01',1933,'CIN',917,'NL',1,153,58,94,8,'N'
1146,'terrybi01',1933,'NY1',920,'NL',1,156,91,61,1,'Y'
1147,'shottbu01',1933,'PHI',923,'NL',1,152,60,92,7,'N'
1148,'gibsoge01',1933,'PIT',924,'NL',1,154,87,67,2,'N'
1149,'streega01',1933,'SLN',926,'NL',1,91,46,45,5,'N'
1150,'friscfr01',1933,'SLN',926,'NL',2,63,36,26,5,'Y'
1151,'harribu01',1934,'BOS',928,'AL',1,153,76,76,4,'N'
1152,'fonsele01',1934,'CHA',931,'AL',1,15,4,11,8,'N'
1153,'dykesji01',1934,'CHA',931,'AL',2,138,49,88,8,'Y'
1154,'johnswa01',1934,'CLE',934,'AL',1,154,85,69,3,'N'
1155,'cochrmi01',1934,'DET',935,'AL',1,154,101,53,1,'Y'
1156,'mccarjo99',1934,'NYA',937,'AL',1,154,94,60,2,'N'
1157,'mackco01',1934,'PHA',938,'AL',1,153,68,82,5,'N'
1158,'hornsro01',1934,'SLA',941,'AL',1,154,67,85,6,'Y'
1159,'cronijo01',1934,'WS1',943,'AL',1,155,66,86,7,'Y'
1160,'stengca01',1934,'BRO',929,'NL',1,153,71,81,6,'N'
1161,'mckecbi01',1934,'BSN',930,'NL',1,152,78,73,4,'N'
1162,'grimmch01',1934,'CHN',932,'NL',1,152,86,65,3,'Y'
1163,'ofarrbo01',1934,'CIN',933,'NL',1,91,30,60,8,'Y'
1164,'shottbu01',1934,'CIN',933,'NL',2,1,1,0,8,'N'
1165,'dressch01',1934,'CIN',933,'NL',3,60,21,39,8,'N'
1166,'terrybi01',1934,'NY1',936,'NL',1,153,93,60,2,'Y'
1167,'wilsoji01',1934,'PHI',939,'NL',1,149,56,93,7,'Y'
1168,'gibsoge01',1934,'PIT',940,'NL',1,51,27,24,5,'N'
1169,'traynpi01',1934,'PIT',940,'NL',2,100,47,52,5,'Y'
1170,'friscfr01',1934,'SLN',942,'NL',1,154,95,58,1,'Y'
1171,'cronijo01',1935,'BOS',944,'AL',1,154,78,75,4,'Y'
1172,'dykesji01',1935,'CHA',947,'AL',1,153,74,78,5,'Y'
1173,'johnswa01',1935,'CLE',950,'AL',1,96,46,48,3,'N'
1174,'oneilst01',1935,'CLE',950,'AL',2,60,36,23,3,'N'
1175,'cochrmi01',1935,'DET',951,'AL',1,152,93,58,1,'Y'
1176,'mccarjo99',1935,'NYA',953,'AL',1,149,89,60,2,'N'
1177,'mackco01',1935,'PHA',954,'AL',1,149,58,91,8,'N'
1178,'hornsro01',1935,'SLA',957,'AL',1,155,65,87,7,'Y'
1179,'harribu01',1935,'WS1',959,'AL',1,154,67,86,6,'N'
1180,'stengca01',1935,'BRO',945,'NL',1,154,70,83,5,'N'
1181,'mckecbi01',1935,'BSN',946,'NL',1,153,38,115,8,'N'
1182,'grimmch01',1935,'CHN',948,'NL',1,154,100,54,1,'Y'
1183,'dressch01',1935,'CIN',949,'NL',1,154,68,85,6,'N'
1184,'terrybi01',1935,'NY1',952,'NL',1,156,91,62,3,'Y'
1185,'wilsoji01',1935,'PHI',955,'NL',1,156,64,89,7,'Y'
1186,'traynpi01',1935,'PIT',956,'NL',1,153,86,67,4,'Y'
1187,'friscfr01',1935,'SLN',958,'NL',1,154,96,58,2,'Y'
1188,'cronijo01',1936,'BOS',960,'AL',1,155,74,80,6,'Y'
1189,'dykesji01',1936,'CHA',963,'AL',1,153,81,70,3,'Y'
1190,'oneilst01',1936,'CLE',966,'AL',1,157,80,74,5,'N'
1191,'cochrmi01',1936,'DET',967,'AL',1,53,29,24,2,'Y'
1192,'bakerde01',1936,'DET',967,'AL',2,34,18,16,2,'N'
1193,'cochrmi01',1936,'DET',967,'AL',3,67,36,31,2,'Y'
1194,'mccarjo99',1936,'NYA',969,'AL',1,155,102,51,1,'N'
1195,'mackco01',1936,'PHA',970,'AL',1,154,53,100,8,'N'
1196,'hornsro01',1936,'SLA',973,'AL',1,155,57,95,7,'Y'
1197,'harribu01',1936,'WS1',975,'AL',1,153,82,71,4,'N'
1198,'stengca01',1936,'BRO',961,'NL',1,156,67,87,7,'N'
1199,'mckecbi01',1936,'BSN',962,'NL',1,157,71,83,6,'N'
1200,'grimmch01',1936,'CHN',964,'NL',1,154,87,67,3,'Y'
1201,'dressch01',1936,'CIN',965,'NL',1,154,74,80,5,'N'
1202,'terrybi01',1936,'NY1',968,'NL',1,154,92,62,1,'Y'
1203,'wilsoji01',1936,'PHI',971,'NL',1,154,54,100,8,'Y'
1204,'traynpi01',1936,'PIT',972,'NL',1,156,84,70,4,'N'
1205,'friscfr01',1936,'SLN',974,'NL',1,155,87,67,2,'Y'
1206,'cronijo01',1937,'BOS',976,'AL',1,154,80,72,5,'Y'
1207,'dykesji01',1937,'CHA',979,'AL',1,154,86,68,3,'Y'
1208,'oneilst01',1937,'CLE',982,'AL',1,156,83,71,4,'N'
1209,'cochrmi01',1937,'DET',983,'AL',1,29,16,13,2,'Y'
1210,'bakerde01',1937,'DET',983,'AL',2,54,34,20,2,'N'
1211,'cochrmi01',1937,'DET',983,'AL',3,47,26,20,2,'Y'
1212,'bakerde01',1937,'DET',983,'AL',4,10,7,3,2,'N'
1213,'perkicy01',1937,'DET',983,'AL',5,15,6,9,2,'N'
1214,'mccarjo99',1937,'NYA',985,'AL',1,157,102,52,1,'N'
1215,'mackco01',1937,'PHA',986,'AL',1,120,39,80,7,'N'
1216,'mackea01',1937,'PHA',986,'AL',2,34,15,17,7,'N'
1217,'hornsro01',1937,'SLA',989,'AL',1,78,25,52,8,'Y'
1218,'bottoji01',1937,'SLA',989,'AL',2,78,21,56,8,'Y'
1219,'harribu01',1937,'WS1',991,'AL',1,158,73,80,6,'N'
1220,'grimebu01',1937,'BRO',977,'NL',1,155,62,91,6,'N'
1221,'mckecbi01',1937,'BSN',978,'NL',1,152,79,73,5,'N'
1222,'grimmch01',1937,'CHN',980,'NL',1,154,93,61,2,'N'
1223,'dressch01',1937,'CIN',981,'NL',1,130,51,78,8,'N'
